id,identity_to_query
UniRef100_A0A1B7X2Z5/1-238,0.392
UniRef100_A0A345PD82/1-234,0.392
UniRef100_UPI00041209B9/1-238,0.392
UniRef100_A0A2S8GE47/1-235,0.392
UniRef100_UPI000E4E5034/1-238,0.392
UniRef100_A0A2M9MQG3/4-242,0.392
UniRef100_UPI0004044411/1-236,0.392
UniRef100_A0A223E4W6/2-240,0.392
UniRef100_A0A2D7JEV0/1-239,0.392
UniRef100_A0A165WJL6/2-240,0.392
UniRef100_UPI0003759AA1/1-237,0.392
UniRef100_A0A2A3JVT1/1-237,0.392
UniRef100_UPI0004876F1C/1-238,0.392
UniRef100_A0A0B0QUW2/1-238,0.392
UniRef100_UPI000E21468B/1-234,0.392
UniRef100_A0A163J3L8/4-241,0.392
UniRef100_A0A358Q3M5/1-241,0.392
UniRef100_W7YWW2/2-241,0.392
UniRef100_UPI000BAB167C/1-236,0.392
UniRef100_A0A0U4NCD5/3-240,0.392
UniRef100_UPI0004E23BBB/1-237,0.392
UniRef100_A0A268S824/2-241,0.392
UniRef100_A0A1B7WC61/1-238,0.392
UniRef100_A0A1B7VWG8/1-238,0.392
UniRef100_A0A1B7UWY2/1-238,0.392
UniRef100_A0A117SLT3/1-241,0.392
UniRef100_A0A2W7SSR2/1-236,0.392
UniRef100_A0A1S2F8F5/4-242,0.392
UniRef100_A0A1B7W8G2/1-238,0.392
UniRef100_A0A1B7VJB9/1-238,0.392
UniRef100_A0A327PAT4/2-241,0.392
UniRef100_A0A136K4G1/1-237,0.392
UniRef100_A0A268AW52/2-241,0.392
UniRef100_A0A2K8KBA5/1-236,0.392
UniRef100_A0A1I6SE47/1-237,0.392
UniRef100_A0A0K2WGV6/19-256,0.392
UniRef100_A0A0Q7T4F6/2-241,0.392
UniRef100_A0A356UK56/1-238,0.392
UniRef100_A0A2W6NJ73/2-240,0.392
UniRef100_A0A2Z2KNF2/2-241,0.392
UniRef100_A0A163T1L3/1-239,0.392
UniRef100_UPI00048E4955/1-236,0.392
UniRef100_D3E886/4-242,0.392
UniRef100_A0A0D1W1Z8/3-239,0.392
UniRef100_A0A0A2TUF8/1-240,0.392
UniRef100_A0A163LYS8/1-239,0.392
UniRef100_A0A350MUZ4/1-239,0.392
UniRef100_A0A316LPX6/1-234,0.392
UniRef100_Q7TV18/1-239,0.392
UniRef100_A0A0M5JMY3/2-243,0.392
UniRef100_A0A073J661/1-236,0.392
UniRef100_A0A1H7V4R0/2-241,0.392
UniRef100_A0A0B0D8I6/3-240,0.392
UniRef100_A0A163PV74/1-239,0.392
UniRef100_A0A2W0CTZ3/2-241,0.392
UniRef100_UPI000BF323E7/4-242,0.392
UniRef100_A0A2S0U522/2-241,0.392
UniRef100_A0A2G5XJL6/1-232,0.392
UniRef100_K2HTD7/1-234,0.392
UniRef100_A0A2K9MBN5/1-236,0.392
UniRef100_A0A264EG78/2-241,0.392
UniRef100_UPI0004F631FA/2-241,0.392
UniRef100_A0A1R0X9M9/2-241,0.392
UniRef100_L1N674/1-238,0.392
UniRef100_R9LF83/2-241,0.392
UniRef100_A0A1E3DC83/1-237,0.392
UniRef100_A0A0X3TMU7/1-237,0.392
UniRef100_E7G8Y1/1-236,0.392
UniRef100_UPI00096FAA71/2-241,0.392
UniRef100_UPI00038B0FCD/40-275,0.392
UniRef100_A0A1H3LYQ8/40-275,0.392
UniRef100_UPI00055E993F/1-237,0.392
UniRef100_A0A0E4H6R3/2-241,0.392
UniRef100_A0A1R1BL13/2-241,0.392
UniRef100_A0A328W8H2/4-242,0.392
UniRef100_UPI000469EFB1/1-236,0.392
UniRef100_A0A089M4D2/2-241,0.392
UniRef100_A0A1G9JDQ9/2-241,0.392
UniRef100_A0A225PUK5/1-237,0.392
UniRef100_A0A2N0L1N7/1-237,0.392
UniRef100_A0A225QLJ0/1-237,0.392
UniRef100_UPI00096EA4B7/2-241,0.392
UniRef100_W7CJJ9/1-236,0.392
UniRef100_W4CN62/2-241,0.392
UniRef100_U1WQB1/19-256,0.392
UniRef100_A0A132U5G9/2-241,0.392
UniRef100_UPI00067F0549/1-237,0.392
UniRef100_UPI000C6EE8A0/1-236,0.392
UniRef100_A0A355WNI6/1-235,0.392
UniRef100_A0A368WZT2/1-235,0.392
UniRef100_A0A1N6IVB3/1-236,0.392
UniRef100_A3TX41/2-236,0.392
UniRef100_A0A1F9I9F1/1-238,0.392
UniRef100_UPI000D54DA4C/1-235,0.392
UniRef100_A0A1H0JI77/1-236,0.392
UniRef100_B0TDM8/1-238,0.392
UniRef100_A0A1T2C1X4/1-236,0.392
UniRef100_UPI000996462D/1-236,0.392
UniRef100_UPI000D55BA91/1-237,0.392
UniRef100_UPI0005C89584/2-242,0.392
UniRef100_UPI0005A9635B/3-238,0.392
UniRef100_A0A1R0YX71/2-241,0.392
UniRef100_A0A0P1E6R7/1-237,0.392
UniRef100_A0A1R0Z8W4/2-241,0.392
UniRef100_A0A2E5BME1/1-237,0.392
UniRef100_A0A221K1C8/1-236,0.392
UniRef100_A0A1I4C1H0/1-234,0.392
UniRef100_UPI000D396B19/1-236,0.392
UniRef100_A0A292YDZ8/7-243,0.392
UniRef100_X7EJ11/1-236,0.392
UniRef100_A0A2T0W222/1-235,0.392
UniRef100_A0A2W5UGV2/1-234,0.392
UniRef100_A0A2V8QGK8/1-241,0.392
UniRef100_UPI000A308733/1-234,0.392
UniRef100_Q0F924/1-236,0.392
UniRef100_A0A1W2CUR2/1-237,0.392
UniRef100_A0A0N0C3E2/2-241,0.392
UniRef100_A0A1B8W2C1/2-241,0.392
UniRef100_U1NAA5/8-239,0.392
UniRef100_A4WUS7/1-236,0.392
UniRef100_A0A1R0Y9F5/2-241,0.392
UniRef100_R5A7L9/1-235,0.392
UniRef100_A0A135IJR9/1-236,0.392
UniRef100_A0A0P1EIE0/1-237,0.392
UniRef100_UPI000C9AD3C7/1-236,0.392
UniRef100_A0A254R5A0/1-237,0.392
UniRef100_A0A196QDL0/1-236,0.392
UniRef100_A0A1H9J4V8/1-237,0.392
UniRef100_F7ZDI2/1-237,0.392
UniRef100_UPI000160DB2F/1-236,0.392
UniRef100_A0A1G7IHR6/1-236,0.392
UniRef100_A0A369BAE4/2-242,0.392
UniRef100_A0A0P1IMJ0/1-237,0.392
UniRef100_A0A1G7U393/3-241,0.392
UniRef100_A0A1J5KT85/1-236,0.392
UniRef100_UPI000C17A5F0/1-236,0.392
UniRef100_A0A1I3RE94/3-240,0.392
UniRef100_UPI0004F88312/2-241,0.392
UniRef100_UPI00046B0090/1-236,0.392
UniRef100_A0A2I7K6Y6/1-236,0.392
UniRef100_A0A2A4NSQ4/1-236,0.392
UniRef100_UPI000D5595BA/1-236,0.392
UniRef100_UPI0005A68BA7/2-241,0.392
UniRef100_UPI000B3DB317/1-237,0.392
UniRef100_A0A1G7NG49/1-235,0.392
UniRef100_UPI000C9AE671/1-236,0.392
UniRef100_A0A384GBM3/1-236,0.392
UniRef100_UPI000E6CEEF5/1-236,0.392
UniRef100_A0A1X7HT58/4-242,0.392
UniRef100_A0A1G9CK19/2-241,0.392
UniRef100_A0A242LEG5/1-236,0.392
UniRef100_UPI0004716CC0/1-236,0.392
UniRef100_UPI000C99CAA1/1-236,0.392
UniRef100_A0A345Q920/1-236,0.392
UniRef100_UPI000D1BDC57/1-236,0.392
UniRef100_A0A1Z8KWA6/1-236,0.392
UniRef100_UPI00047E35DD/4-237,0.392
UniRef100_UPI000DBE222B/1-236,0.392
UniRef100_C9RB52/1-239,0.392
UniRef100_A0A1G3GET9/1-236,0.392
UniRef100_A0A2N6HJM8/1-237,0.392
UniRef100_A0A2A6RFU3/1-235,0.392
UniRef100_A0A2M7AAA1/1-238,0.392
UniRef100_UPI000E3CEB0C/2-241,0.392
UniRef100_A0A2U3LCM9/1-241,0.392
UniRef100_Q46CW8/3-241,0.392
UniRef100_A0A1N6G2X0/1-236,0.392
UniRef100_A0A2A4ZVN8/1-236,0.392
UniRef100_A0A2N3BDI4/1-235,0.392
UniRef100_A0A348WCD5/1-237,0.392
UniRef100_A3SMH1/1-237,0.392
UniRef100_A0A1B3XV65/2-241,0.392
UniRef100_UPI000E2D96A4/1-239,0.392
UniRef100_A0A1H8E7R6/2-242,0.392
UniRef100_A0A0L6CQM0/1-236,0.392
UniRef100_A0A357LTI4/1-238,0.392
UniRef100_A0A2H6IXQ7/1-237,0.392
UniRef100_A0A0J1FJ83/1-239,0.392
UniRef100_A0A366J2H1/1-236,0.392
UniRef100_UPI0004001AE8/2-241,0.392
UniRef100_A0A0J5TD36/1-236,0.392
UniRef100_A0A0E3PA06/2-242,0.392
UniRef100_R6QGS7/1-234,0.392
UniRef100_F0T0L2/1-241,0.392
UniRef100_A0A0J5JTH5/3-240,0.392
UniRef100_A0A2V8PVQ3/1-240,0.392
UniRef100_UPI0007D057A7/3-240,0.392
UniRef100_R7AS40/1-234,0.392
UniRef100_A6E4J6/14-250,0.392
UniRef100_UPI00026302F7/2-240,0.392
UniRef100_A0A0A0HLG8/1-237,0.392
UniRef100_A0A2M7TA81/1-237,0.392
UniRef100_A0A0K9GZT6/2-241,0.392
UniRef100_A0A1V0RKM4/1-236,0.392
UniRef100_K6TN79/1-235,0.392
UniRef100_A0A1Q7QYI0/1-236,0.392
UniRef100_A0A2S6N5R4/2-241,0.392
UniRef100_A0A2G5WFS2/1-232,0.392
UniRef100_A0A357FXT0/1-237,0.392
UniRef100_A0A2D9ACQ6/1-237,0.392
UniRef100_A0A257Q4E8/3-242,0.392
UniRef100_A0A2U3AH36/2-242,0.392
UniRef100_A0A355RER3/1-237,0.392
UniRef100_A0A0Q8Q1A9/3-240,0.392
UniRef100_A0A2E0E0U0/2-240,0.392
UniRef100_UPI0006763224/2-241,0.392
UniRef100_A0A358K0J8/2-241,0.392
UniRef100_A0A2N3BMB2/1-235,0.392
UniRef100_UPI0005705913/1-234,0.392
UniRef100_A0A369THQ6/1-237,0.392
UniRef100_A0A2E9X899/1-240,0.392
UniRef100_UPI0004064184/1-237,0.392
UniRef100_A0A1V3Q0A8/4-241,0.392
UniRef100_A0A353RE95/1-233,0.392
UniRef100_UPI000833C549/2-240,0.392
UniRef100_A0A356VYX2/1-233,0.392
UniRef100_A0A1S8PLA1/1-235,0.392
UniRef100_A0A286GI59/1-239,0.392
UniRef100_A0A0D0QDG1/1-237,0.392
UniRef100_UPI000300DF98/1-235,0.392
UniRef100_A0A2H5Z282/1-232,0.392
UniRef100_A0A1S8SCP5/1-235,0.392
UniRef100_UPI000CDA722B/1-235,0.392
UniRef100_UPI00056EE3A6/1-234,0.392
UniRef100_A0A1V5MTT3/1-237,0.392
UniRef100_A0A1S8R4Y8/1-235,0.392
UniRef100_A0A1V3PGK0/3-240,0.392
UniRef100_UPI0003F88059/1-229,0.392
UniRef100_A7VWK8/1-232,0.392
UniRef100_A0A1H0S8G0/1-233,0.392
UniRef100_UPI000E514041/1-234,0.392
UniRef100_A0A1W9LDJ7/1-238,0.392
UniRef100_A0A2T2UYK8/4-241,0.392
UniRef100_E8PK82/1-234,0.392
UniRef100_A0A1C5ZJZ0/1-232,0.392
UniRef100_A6LT21/1-235,0.392
UniRef100_A0A0C1RGJ0/2-241,0.392
UniRef100_A0A2D9RPK8/2-241,0.392
UniRef100_UPI00036213ED/1-230,0.392
UniRef100_A0A1B9BTU1/1-235,0.392
UniRef100_A0A2E4C8T8/2-241,0.392
UniRef100_A0A1M3P1Q5/2-240,0.392
UniRef100_UPI00047DFB19/1-234,0.392
UniRef100_A0A316IJI8/3-240,0.392
UniRef100_R6MX73/1-232,0.392
UniRef100_A0A0X8D714/1-231,0.392
UniRef100_A0A101DIS8/1-236,0.392
UniRef100_A0A327M5S2/4-239,0.392
UniRef100_A0A169GPY3/2-240,0.392
UniRef100_H7GGS1/1-231,0.392
UniRef100_A0A1V3PSK3/2-241,0.392
UniRef100_UPI000418E6D7/1-231,0.392
UniRef100_A0A0Q8LIP3/3-240,0.392
UniRef100_UPI0004825A32/1-231,0.392
UniRef100_A0A1E4NLR6/2-241,0.392
UniRef100_I0IR00/1-234,0.392
UniRef100_A0A0F8X370/1-235,0.392
UniRef100_A0A2E9F273/20-258,0.392
UniRef100_UPI00048A5F13/1-237,0.392
UniRef100_A0A2T5CA83/1-237,0.392
UniRef100_A0A328LVU0/3-240,0.392
UniRef100_P62356/1-231,0.392
UniRef100_A0A212J7G3/1-238,0.392
UniRef100_R5E2L3/1-235,0.392
UniRef100_A0A2P2DZ91/1-239,0.392
UniRef100_A0A2V2FIB7/1-236,0.392
UniRef100_E6VUU4/1-237,0.392
UniRef100_A0A353S065/1-237,0.392
UniRef100_A0A151BFP3/1-236,0.392
UniRef100_G8NCD1/1-233,0.392
UniRef100_A0A172T796/20-245,0.392
UniRef100_A0A100HL60/4-235,0.392
UniRef100_UPI0005EB2269/1-237,0.392
UniRef100_A0A0Q9Q8X5/2-241,0.392
UniRef100_E1JWL7/1-237,0.392
UniRef100_A0A1G8DRC7/1-242,0.392
UniRef100_UPI000D542408/3-242,0.392
UniRef100_A0A1E4KNP4/6-243,0.392
UniRef100_UPI000C9E4091/3-242,0.392
UniRef100_A0A1E7RL81/3-242,0.392
UniRef100_A0A2R6CHM8/4-227,0.392
UniRef100_A0A1W1YLZ5/1-234,0.392
UniRef100_A0A2T3W7S1/8-233,0.392
UniRef100_A0A1Q6WBI4/1-236,0.392
UniRef100_A0A1G3ZZK0/2-243,0.392
UniRef100_UPI000D540280/3-242,0.392
UniRef100_A0A0R0AFT8/3-242,0.392
UniRef100_A0A0F9C7L5/1-238,0.392
UniRef100_A0A2S6B4U1/4-243,0.392
UniRef100_A0A1E4L901/3-242,0.392
UniRef100_A0A2R6LDB0/4-224,0.392
UniRef100_UPI000D541A6A/3-242,0.392
UniRef100_A0A2V6U4P7/1-237,0.392
UniRef100_A0A1Q7M261/2-239,0.392
UniRef100_A0A354Z340/3-242,0.392
UniRef100_A0A2W4XFX8/1-238,0.392
UniRef100_A0A212K9M2/1-238,0.392
UniRef100_A0A1F8I3I4/1-240,0.392
UniRef100_A0A2V7S972/1-234,0.392
UniRef100_A0A2V7A4E9/1-238,0.392
UniRef100_L0A3K5/4-232,0.392
UniRef100_A0A2V7CK27/1-238,0.392
UniRef100_UPI0004028D97/1-237,0.392
UniRef100_A0A0R2PY12/1-233,0.392
UniRef100_D7CY11/2-229,0.392
UniRef100_A0A1B1AIF0/1-237,0.392
UniRef100_A0A2U2BV90/1-239,0.392
UniRef100_UPI000E34C215/2-235,0.392
UniRef100_A0A2V7IJN8/66-290,0.392
UniRef100_X7YQU6/1-138,0.392
UniRef100_L0K9C1/1-238,0.396
UniRef100_E0U5B2/1-239,0.396
UniRef100_A0A0F5YJ16/1-239,0.396
UniRef100_A0A285GPQ6/1-237,0.396
UniRef100_A0A2T2W0M8/1-238,0.396
UniRef100_UPI000CD9C392/1-239,0.396
UniRef100_A0A1Z3HLB4/1-238,0.396
UniRef100_A0A352JGP0/1-239,0.396
UniRef100_A0A2W6ZAQ0/1-238,0.396
UniRef100_A0A2W7AFL5/1-239,0.396
UniRef100_A0A2W6YVJ5/1-239,0.396
UniRef100_A0A2N0MJ63/1-237,0.396
UniRef100_A0A2W4XR18/1-239,0.396
UniRef100_K9VHR1/1-239,0.396
UniRef100_F5UFI7/1-239,0.396
UniRef100_UPI00067C6E9D/3-240,0.396
UniRef100_W2EC61/4-241,0.396
UniRef100_UPI000C089827/1-239,0.396
UniRef100_A0A2N6F3Z9/1-237,0.396
UniRef100_A0A1B1TZB7/1-239,0.396
UniRef100_A0A1E5LDS4/2-240,0.396
UniRef100_A0A2T1DDQ9/1-238,0.396
UniRef100_UPI000BBAA32B/3-239,0.396
UniRef100_E8LGS0/8-245,0.396
UniRef100_A0A316JTD3/74-313,0.396
UniRef100_L0DS13/1-238,0.396
UniRef100_X0VMT7/6-242,0.396
UniRef100_A0A366EJD6/3-239,0.396
UniRef100_A0A2T1EAR1/1-239,0.396
UniRef100_A0A1R0W5B3/4-241,0.396
UniRef100_A0A1L9QSE9/1-239,0.396
UniRef100_UPI000810C6C3/1-239,0.396
UniRef100_UPI0002002B89/74-313,0.396
UniRef100_A0A2A2TIP8/1-239,0.396
UniRef100_A0A261QLL9/3-240,0.396
UniRef100_A0A2I8ABG4/1-239,0.396
UniRef100_A0A0A8WRA4/1-237,0.396
UniRef100_A0A355CDV6/1-239,0.396
UniRef100_A0A1H3EM46/4-241,0.396
UniRef100_UPI0009887893/1-236,0.396
UniRef100_A0A0K9H930/3-239,0.396
UniRef100_B5W1R2/23-261,0.396
UniRef100_A0A1F8WQL9/1-238,0.396
UniRef100_A0A1H0Q744/1-239,0.396
UniRef100_A0A1B9AZC9/3-239,0.396
UniRef100_A0A2B0MWQ5/1-235,0.396
UniRef100_A0A1Q8UQV8/2-241,0.396
UniRef100_UPI000994EA0E/2-241,0.396
UniRef100_A0A169WZM3/4-239,0.396
UniRef100_UPI000E20E1F2/1-234,0.396
UniRef100_A0A352DK90/1-237,0.396
UniRef100_A0A2A8VB07/3-239,0.396
UniRef100_A0A259V0M0/2-239,0.396
UniRef100_UPI0005580556/3-239,0.396
UniRef100_UPI00039C9A43/1-241,0.396
UniRef100_A0A0M2NGS1/1-236,0.396
UniRef100_A0A2A9BRI4/3-239,0.396
UniRef100_K9RUS2/1-239,0.396
UniRef100_A0A1F8R1X4/1-234,0.396
UniRef100_C0D0I1/1-236,0.396
UniRef100_A0A2E4LNT5/1-238,0.396
UniRef100_UPI00047D5051/2-241,0.396
UniRef100_A0A2N6FAD1/1-237,0.396
UniRef100_A0A2N6R8L0/2-241,0.396
UniRef100_A0A1V5M1C0/5-234,0.396
UniRef100_A0A1W1ZGP4/1-237,0.396
UniRef100_A0A1H0WBN5/3-240,0.396
UniRef100_A0A2A2GLR2/1-236,0.396
UniRef100_A0A2N0LRP6/1-236,0.396
UniRef100_A0A0D6AQZ2/1-237,0.396
UniRef100_A0A2S8FR85/1-235,0.396
UniRef100_UPI00096AA923/5-236,0.396
UniRef100_A0A2U1K5R7/3-239,0.396
UniRef100_A0A1Z9RE22/1-238,0.396
UniRef100_A0A2E4LNW2/1-238,0.396
UniRef100_A4CUT5/1-238,0.396
UniRef100_A0A076HA99/1-238,0.396
UniRef100_Q3AYT2/1-238,0.396
UniRef100_A0A2G3P7M6/1-238,0.396
UniRef100_Q3AIG3/1-238,0.396
UniRef100_A0A089INR5/2-241,0.396
UniRef100_K9Z0S4/1-238,0.396
UniRef100_A0A2H3MS17/1-235,0.396
UniRef100_A0A1H7RGP5/2-240,0.396
UniRef100_U5DII4/1-239,0.396
UniRef100_UPI000CF73CF3/1-247,0.396
UniRef100_UPI0009959032/2-239,0.396
UniRef100_UPI000367301A/15-253,0.396
UniRef100_A0A316LD96/1-236,0.396
UniRef100_A0A094M4K2/3-240,0.396
UniRef100_A0A2N5GQL0/3-239,0.396
UniRef100_A0A0M0VVF9/4-242,0.396
UniRef100_A0A2U2C845/1-237,0.396
UniRef100_A0A2W1AU38/1-235,0.396
UniRef100_A0A1Z9JBA3/1-236,0.396
UniRef100_A0A0M1P060/4-242,0.396
UniRef100_UPI000C76AD58/3-239,0.396
UniRef100_UPI000980C5BE/3-239,0.396
UniRef100_A0A0P7JQY8/1-236,0.396
UniRef100_A0A1H8WCG7/2-242,0.396
UniRef100_A0A0A2U8D6/2-241,0.396
UniRef100_UPI00088A7857/2-241,0.396
UniRef100_A0A2A9S189/1-235,0.396
UniRef100_A0A1V4GID4/2-241,0.396
UniRef100_UPI00037EE2EE/3-240,0.396
UniRef100_UPI00065DDDAB/1-232,0.396
UniRef100_A0A2A4ZCR2/1-236,0.396
UniRef100_UPI000289C2AD/1-234,0.396
UniRef100_UPI00041A4F41/3-240,0.396
UniRef100_K9SSB8/1-239,0.396
UniRef100_A0A0B0HR99/3-240,0.396
UniRef100_A0A1B7V0G2/1-238,0.396
UniRef100_A0A2V3RKI4/2-241,0.396
UniRef100_W0EB17/1-241,0.396
UniRef100_A0A2E7LWC7/1-238,0.396
UniRef100_A0A2W7N675/2-242,0.396
UniRef100_A0A2E6DG15/1-236,0.396
UniRef100_UPI000D0ED7AC/2-241,0.396
UniRef100_Q3A136/1-237,0.396
UniRef100_C9KKW7/1-238,0.396
UniRef100_A0A329QQM9/2-241,0.396
UniRef100_A0A251WZ41/1-236,0.396
UniRef100_A0A1Q8QFT9/1-241,0.396
UniRef100_A0A345QL05/1-236,0.396
UniRef100_UPI000566E882/1-236,0.396
UniRef100_A0A348AMR1/1-236,0.396
UniRef100_A0A2S8WY08/2-241,0.396
UniRef100_UPI000823FDD5/2-240,0.396
UniRef100_A0A1X4NI64/1-237,0.396
UniRef100_A0A0H3J5P9/1-235,0.396
UniRef100_A0A0A8JN98/1-234,0.396
UniRef100_UPI00040A6D13/1-238,0.396
UniRef100_Q1GEZ5/1-236,0.396
UniRef100_A0A2V4W019/2-240,0.396
UniRef100_A0A178LRQ0/1-235,0.396
UniRef100_A0A1X4NXQ8/1-236,0.396
UniRef100_A0A0C2DR80/1-238,0.396
UniRef100_A0A2W5NAL1/1-234,0.396
UniRef100_A0A2S8S9L4/1-237,0.396
UniRef100_A0A0P7WCL1/1-236,0.396
UniRef100_A0A1E7ISD2/1-237,0.396
UniRef100_A0A2E7Q2C7/1-235,0.396
UniRef100_K6DT45/3-238,0.396
UniRef100_A0A085TTU2/1-236,0.396
UniRef100_UPI000D6912AC/1-237,0.396
UniRef100_UPI000D3DBADC/1-237,0.396
UniRef100_A0A1H2QNY3/1-236,0.396
UniRef100_A0A101Y474/2-241,0.396
UniRef100_A0A2S5JDU3/1-236,0.396
UniRef100_A0A1M6FA48/1-237,0.396
UniRef100_A0A1I3VMI9/1-236,0.396
UniRef100_A0A2G6CH63/1-236,0.396
UniRef100_A0A0D3VET3/2-241,0.396
UniRef100_UPI000CD2BB9E/1-236,0.396
UniRef100_A0A1H2V7G5/1-237,0.396
UniRef100_C6J1M3/2-242,0.396
UniRef100_A0A368ZEQ3/1-236,0.396
UniRef100_A0A1M6I3E9/1-236,0.396
UniRef100_A0A357DSS1/1-236,0.396
UniRef100_A0A1H0M3A1/14-250,0.396
UniRef100_A0A2G5ZJK2/1-232,0.396
UniRef100_UPI000C1659B3/1-232,0.396
UniRef100_UPI0006D588DF/2-241,0.396
UniRef100_UPI000C16D057/1-232,0.396
UniRef100_UPI00037DD781/2-241,0.396
UniRef100_A0A165NXX9/1-235,0.396
UniRef100_UPI00073E3EFC/2-242,0.396
UniRef100_A0A1B3X3X6/1-239,0.396
UniRef100_A0A0H4KSK5/1-236,0.396
UniRef100_A0A2B8TEB9/1-235,0.396
UniRef100_UPI0006D56EB5/4-242,0.396
UniRef100_UPI000480928A/1-238,0.396
UniRef100_A0A259SWQ7/2-240,0.396
UniRef100_A0A1H3TPF2/1-235,0.396
UniRef100_A0A085BW62/1-236,0.396
UniRef100_A0A2W7QY55/1-237,0.396
UniRef100_A0A2A8ILG6/4-236,0.396
UniRef100_UPI00094000F0/2-242,0.396
UniRef100_A0A1G0YN52/1-239,0.396
UniRef100_A0A1R3WVK0/1-236,0.396
UniRef100_UPI0009DC81AF/1-232,0.396
UniRef100_A0A2R8AR70/1-237,0.396
UniRef100_UPI000A164A2E/1-232,0.396
UniRef100_UPI0008C22A68/1-236,0.396
UniRef100_Q162Q2/1-237,0.396
UniRef100_UPI000E6544B7/1-243,0.396
UniRef100_UPI0006D791C2/2-242,0.396
UniRef100_A0A2S0MN76/1-237,0.396
UniRef100_A0A2G6B653/1-232,0.396
UniRef100_A0A0H5D2K0/1-236,0.396
UniRef100_A0A0W1AQK2/2-241,0.396
UniRef100_A0A0A0EEN3/1-238,0.396
UniRef100_UPI000237A360/1-236,0.396
UniRef100_UPI000BBF21E5/1-236,0.396
UniRef100_A0A1Q5WQR2/2-242,0.396
UniRef100_A0A0Q2XX26/1-236,0.396
UniRef100_W4HNF7/1-236,0.396
UniRef100_A0A2C1K961/2-241,0.396
UniRef100_A0A1G7RC94/1-237,0.396
UniRef100_A0A1P8N0M2/1-236,0.396
UniRef100_A0A1W6ZNQ4/1-237,0.396
UniRef100_UPI000BBC9CEF/1-236,0.396
UniRef100_A0A1H3XGQ9/1-237,0.396
UniRef100_B8FP23/2-242,0.396
UniRef100_A0A1M5L675/1-236,0.396
UniRef100_A0A098ENQ3/1-240,0.396
UniRef100_A0A1I0V5F1/1-237,0.396
UniRef100_UPI000480D6EC/1-239,0.396
UniRef100_A0A1I6G0I3/1-236,0.396
UniRef100_UPI0009BAF576/3-238,0.396
UniRef100_UPI000E5BEDB5/2-241,0.396
UniRef100_B7QW40/1-236,0.396
UniRef100_A0A0B4FKC9/1-237,0.396
UniRef100_UPI000E302D61/1-237,0.396
UniRef100_A0A1G5QQB2/1-237,0.396
UniRef100_A0A1I5A8Y3/1-237,0.396
UniRef100_UPI0003FC1B82/1-237,0.396
UniRef100_R4W9M0/5-241,0.396
UniRef100_R6YBL1/1-234,0.396
UniRef100_A0A2E2F8J3/1-236,0.396
UniRef100_A0A1V0Q149/1-236,0.396
UniRef100_A0A2H0JXP6/4-238,0.396
UniRef100_K2JF30/1-236,0.396
UniRef100_A0A164Z619/22-259,0.396
UniRef100_UPI0007D9F7C8/1-237,0.396
UniRef100_A0A2M6ZQT5/1-220,0.396
UniRef100_A0A1H8ANF2/1-237,0.396
UniRef100_A0A1H9C609/1-236,0.396
UniRef100_A0A0T5NVE8/1-237,0.396
UniRef100_A0A077J3Q0/3-239,0.396
UniRef100_A0A1H3JXW1/1-237,0.396
UniRef100_Q28NK3/1-236,0.396
UniRef100_A0A1X6ZEY5/1-236,0.396
UniRef100_UPI000DF2B931/1-235,0.396
UniRef100_A0A1R1HHU7/2-242,0.396
UniRef100_A0A347UHH9/1-235,0.396
UniRef100_UPI00093B7F9F/2-241,0.396
UniRef100_UPI000824C3E9/2-238,0.396
UniRef100_A0A0Q3EYS3/1-236,0.396
UniRef100_A0A1H2VYG1/1-237,0.396
UniRef100_A0A0Q0TIH2/1-236,0.396
UniRef100_W1SLM2/2-238,0.396
UniRef100_UPI000E4A9D96/1-233,0.396
UniRef100_UPI000411D2E0/3-239,0.396
UniRef100_UPI000E6663A0/1-236,0.396
UniRef100_A0A1Y5T5U2/35-272,0.396
UniRef100_A0A2E9GSK1/7-244,0.396
UniRef100_A0A352EMM7/1-235,0.396
UniRef100_A0A196PFS3/1-235,0.396
UniRef100_A3VXR3/5-242,0.396
UniRef100_UPI0007860D70/2-241,0.396
UniRef100_UPI000304849E/2-238,0.396
UniRef100_UPI000A17B997/1-232,0.396
UniRef100_A0A161Y7C7/1-235,0.396
UniRef100_A0A1F1LDM3/1-236,0.396
UniRef100_A0A357FJG4/1-238,0.396
UniRef100_A0A1T4YL43/1-232,0.396
UniRef100_K2K6B1/1-238,0.396
UniRef100_UPI0004890590/1-236,0.396
UniRef100_A0A351F5U7/1-235,0.396
UniRef100_H8Z0Y0/1-239,0.396
UniRef100_A0A1Y0E9M3/1-235,0.396
UniRef100_A0A0L6ZAF5/1-234,0.396
UniRef100_A0A2G2B2I6/1-235,0.396
UniRef100_UPI0008F81F85/1-235,0.396
UniRef100_A0A0E4CSW9/1-236,0.396
UniRef100_A0A1I4SD91/2-242,0.396
UniRef100_A0A2E6WX92/1-235,0.396
UniRef100_A0A2G8R9I4/12-250,0.396
UniRef100_A0A0F2RZ28/1-237,0.396
UniRef100_UPI0006C7C225/1-234,0.396
UniRef100_A0A1B6YR64/1-237,0.396
UniRef100_A0A0Q9P9F7/2-240,0.396
UniRef100_A0A1E4LA20/1-235,0.396
UniRef100_UPI0002619355/2-240,0.396
UniRef100_C6HYU8/1-234,0.396
UniRef100_J3DDA3/2-241,0.396
UniRef100_A0A2H5YEU6/1-236,0.396
